157.71 0.0030678
198.86 0.0016351
249.73 0.000902
309.2 0.0008138
494.07 0.0006245
558.93 0.0005947
651.9 0.0005445
744.87 0.000511
870.26 0.0005163
1030.24 0.0005041
1218.33 0.0004756
1410.72 0.000515
1600.96 0.00058
