# L/ctau      LLPfraction
1.518987e-04  9.998682e-01
1.704332e-04  9.998521e-01
1.912292e-04  9.998341e-01
2.145627e-04  9.998138e-01
2.407433e-04  9.997911e-01
2.701184e-04  9.997656e-01
3.030778e-04  9.997370e-01
3.400589e-04  9.997049e-01
3.815524e-04  9.996689e-01
4.281088e-04  9.996285e-01
4.803460e-04  9.995832e-01
5.389570e-04  9.995324e-01
5.569620e-04  9.995167e-01
6.047198e-04  9.994753e-01
6.249217e-04  9.994578e-01
6.785067e-04  9.994113e-01
7.011736e-04  9.993916e-01
7.612971e-04  9.993395e-01
7.867298e-04  9.993174e-01
8.541894e-04  9.992589e-01
8.827253e-04  9.992342e-01
9.584162e-04  9.991685e-01
9.904341e-04  9.991407e-01
1.075361e-03  9.990671e-01
1.111285e-03  9.990359e-01
1.206575e-03  9.989533e-01
1.246883e-03  9.989183e-01
1.353799e-03  9.988256e-01
1.399025e-03  9.987864e-01
1.518987e-03  9.986824e-01
1.569732e-03  9.986384e-01
1.704332e-03  9.985217e-01
1.761269e-03  9.984723e-01
1.912292e-03  9.983414e-01
1.976176e-03  9.982860e-01
2.145627e-03  9.981391e-01
2.217306e-03  9.980770e-01
2.407433e-03  9.979122e-01
2.487858e-03  9.978425e-01
2.701184e-03  9.976577e-01
2.791423e-03  9.975795e-01
3.030778e-03  9.973721e-01
3.132028e-03  9.972844e-01
3.400589e-03  9.970518e-01
3.514193e-03  9.969534e-01
3.815524e-03  9.966925e-01
3.942989e-03  9.965821e-01
4.281088e-03  9.962894e-01
4.424107e-03  9.961656e-01
4.803460e-03  9.958372e-01
4.963929e-03  9.956984e-01
5.389570e-03  9.953301e-01
5.569620e-03  9.951743e-01
6.047198e-03  9.947612e-01
6.249217e-03  9.945865e-01
6.785067e-03  9.941233e-01
7.011736e-03  9.939273e-01
7.612971e-03  9.934078e-01
7.867298e-03  9.931880e-01
8.541894e-03  9.926054e-01
8.827253e-03  9.923590e-01
9.584162e-03  9.917056e-01
9.904341e-03  9.914293e-01
1.075361e-02  9.906966e-01
1.111285e-02  9.903868e-01
1.206575e-02  9.895654e-01
1.246883e-02  9.892180e-01
1.353799e-02  9.882971e-01
1.399025e-02  9.879078e-01
1.518987e-02  9.868754e-01
1.569732e-02  9.864390e-01
1.704332e-02  9.852819e-01
1.761269e-02  9.847927e-01
1.912292e-02  9.834960e-01
1.976176e-02  9.829478e-01
2.145627e-02  9.814948e-01
2.217306e-02  9.808806e-01
2.407433e-02  9.792526e-01
2.487858e-02  9.785646e-01
2.701184e-02  9.767411e-01
2.791423e-02  9.759704e-01
3.030778e-02  9.739283e-01
3.132028e-02  9.730653e-01
3.400589e-02  9.707789e-01
3.514193e-02  9.698128e-01
3.815524e-02  9.672536e-01
3.942989e-02  9.661724e-01
4.281088e-02  9.633087e-01
4.424107e-02  9.620991e-01
4.803460e-02  9.588958e-01
4.963929e-02  9.575430e-01
5.389570e-02  9.539613e-01
5.569620e-02  9.524490e-01
6.047198e-02  9.484461e-01
6.249217e-02  9.467564e-01
6.785067e-02  9.422849e-01
7.011736e-02  9.403980e-01
7.612971e-02  9.354063e-01
7.867298e-02  9.333005e-01
8.541894e-02  9.277317e-01
8.827253e-02  9.253833e-01
9.584162e-02  9.191755e-01
9.904341e-02  9.165589e-01
1.075361e-01  9.096450e-01
1.111285e-01  9.067321e-01
1.206575e-01  8.990397e-01
1.246883e-01  8.958006e-01
1.353799e-01  8.872520e-01
1.399025e-01  8.836547e-01
1.518987e-01  8.741675e-01
1.569732e-01  8.701782e-01
1.704332e-01  8.596655e-01
1.761269e-01  8.552487e-01
1.912292e-01  8.436205e-01
1.976176e-01  8.387398e-01
2.145627e-01  8.259039e-01
2.217306e-01  8.205224e-01
2.407433e-01  8.063870e-01
2.487858e-01  8.004683e-01
2.701184e-01  7.849437e-01
2.791423e-01  7.784530e-01
3.030778e-01  7.614561e-01
3.132028e-01  7.543619e-01
3.400589e-01  7.358193e-01
3.514193e-01  7.280953e-01
3.815524e-01  7.079497e-01
3.942989e-01  6.995768e-01
4.281088e-01  6.777926e-01
4.424107e-01  6.687619e-01
4.803460e-01  6.453326e-01
4.963929e-01  6.356485e-01
5.389570e-01  6.106045e-01
5.569620e-01  6.002879e-01
6.047198e-01  5.737053e-01
6.249217e-01  5.627966e-01
6.785067e-01  5.348048e-01
7.011736e-01  5.233676e-01
7.612971e-01  4.941568e-01
7.867298e-01  4.822799e-01
8.541894e-01  4.521059e-01
8.827253e-01  4.399050e-01
9.584162e-01  4.090908e-01
9.904341e-01  3.967080e-01
1.075361e+00  3.656410e-01
1.111285e+00  3.532429e-01
1.206575e+00  3.223658e-01
1.246883e+00  3.101382e-01
1.353799e+00  2.799335e-01
1.399025e+00  2.680742e-01
1.518987e+00  2.390420e-01
1.569732e+00  2.277502e-01
1.704332e+00  2.003801e-01
1.761269e+00  1.898449e-01
1.912292e+00  1.645843e-01
1.976176e+00  1.549713e-01
2.145627e+00  1.321931e-01
2.217306e+00  1.236322e-01
2.407433e+00  1.036063e-01
2.487858e+00  9.618144e-02
2.701184e+00  7.905368e-02
2.791423e+00  7.279652e-02
3.030778e+00  5.857893e-02
3.132028e+00  5.346768e-02
3.400589e+00  4.204201e-02
3.514193e+00  3.800549e-02
3.815524e+00  2.914009e-02
3.942989e+00  2.606683e-02
4.281088e+00  1.944450e-02
