# L/ctau      LLPfraction
1.518987e-04  9.998659e-01
1.704332e-04  9.998496e-01
1.912292e-04  9.998312e-01
2.145627e-04  9.998106e-01
2.407433e-04  9.997875e-01
2.701184e-04  9.997616e-01
3.030778e-04  9.997325e-01
3.400589e-04  9.996999e-01
3.815524e-04  9.996633e-01
4.281088e-04  9.996222e-01
4.803460e-04  9.995761e-01
5.389570e-04  9.995244e-01
5.569620e-04  9.995085e-01
6.047198e-04  9.994664e-01
6.249217e-04  9.994485e-01
6.785067e-04  9.994013e-01
7.011736e-04  9.993813e-01
7.612971e-04  9.993282e-01
7.867298e-04  9.993058e-01
8.541894e-04  9.992463e-01
8.827253e-04  9.992211e-01
9.584162e-04  9.991544e-01
9.904341e-04  9.991261e-01
1.075361e-03  9.990512e-01
1.111285e-03  9.990195e-01
1.206575e-03  9.989355e-01
1.246883e-03  9.988999e-01
1.353799e-03  9.988056e-01
1.399025e-03  9.987658e-01
1.518987e-03  9.986600e-01
1.569732e-03  9.986152e-01
1.704332e-03  9.984966e-01
1.761269e-03  9.984464e-01
1.912292e-03  9.983132e-01
1.976176e-03  9.982569e-01
2.145627e-03  9.981075e-01
2.217306e-03  9.980444e-01
2.407433e-03  9.978768e-01
2.487858e-03  9.978059e-01
2.701184e-03  9.976180e-01
2.791423e-03  9.975385e-01
3.030778e-03  9.973276e-01
3.132028e-03  9.972384e-01
3.400589e-03  9.970019e-01
3.514193e-03  9.969018e-01
3.815524e-03  9.966365e-01
3.942989e-03  9.965243e-01
4.281088e-03  9.962266e-01
4.424107e-03  9.961007e-01
4.803460e-03  9.957669e-01
4.963929e-03  9.956257e-01
5.389570e-03  9.952513e-01
5.569620e-03  9.950929e-01
6.047198e-03  9.946730e-01
6.249217e-03  9.944954e-01
6.785067e-03  9.940244e-01
7.011736e-03  9.938252e-01
7.612971e-03  9.932970e-01
7.867298e-03  9.930737e-01
8.541894e-03  9.924814e-01
8.827253e-03  9.922309e-01
9.584162e-03  9.915668e-01
9.904341e-03  9.912860e-01
1.075361e-02  9.905413e-01
1.111285e-02  9.902265e-01
1.206575e-02  9.893917e-01
1.246883e-02  9.890387e-01
1.353799e-02  9.881029e-01
1.399025e-02  9.877072e-01
1.518987e-02  9.866583e-01
1.569732e-02  9.862149e-01
1.704332e-02  9.850393e-01
1.761269e-02  9.845424e-01
1.912292e-02  9.832251e-01
1.976176e-02  9.826683e-01
2.145627e-02  9.811924e-01
2.217306e-02  9.805686e-01
2.407433e-02  9.789155e-01
2.487858e-02  9.782168e-01
2.701184e-02  9.763653e-01
2.791423e-02  9.755829e-01
3.030778e-02  9.735098e-01
3.132028e-02  9.726339e-01
3.400589e-02  9.703133e-01
3.514193e-02  9.693330e-01
3.815524e-02  9.667362e-01
3.942989e-02  9.656393e-01
4.281088e-02  9.627343e-01
4.424107e-02  9.615075e-01
4.803460e-02  9.582590e-01
4.963929e-02  9.568874e-01
5.389570e-02  9.532564e-01
5.569620e-02  9.517236e-01
6.047198e-02  9.476670e-01
6.249217e-02  9.459551e-01
6.785067e-02  9.414256e-01
7.011736e-02  9.395146e-01
7.612971e-02  9.344603e-01
7.867298e-02  9.323286e-01
8.541894e-02  9.266927e-01
8.827253e-02  9.243167e-01
9.584162e-02  9.180375e-01
9.904341e-02  9.153915e-01
1.075361e-01  9.084021e-01
1.111285e-01  9.054584e-01
1.206575e-01  8.976869e-01
1.246883e-01  8.944156e-01
1.353799e-01  8.857850e-01
1.399025e-01  8.821546e-01
1.518987e-01  8.725834e-01
1.569732e-01  8.685603e-01
1.704332e-01  8.579630e-01
1.761269e-01  8.535125e-01
1.912292e-01  8.418006e-01
1.976176e-01  8.368870e-01
2.145627e-01  8.239704e-01
2.217306e-01  8.185575e-01
2.407433e-01  8.043466e-01
2.487858e-01  7.983992e-01
2.701184e-01  7.828072e-01
2.791423e-01  7.762917e-01
3.030778e-01  7.592384e-01
3.132028e-01  7.521245e-01
3.400589e-01  7.335404e-01
3.514193e-01  7.258032e-01
3.815524e-01  7.056342e-01
3.942989e-01  6.972561e-01
4.281088e-01  6.754703e-01
4.424107e-01  6.664438e-01
4.803460e-01  6.430380e-01
4.963929e-01  6.333688e-01
5.389570e-01  6.083762e-01
5.569620e-01  5.980860e-01
6.047198e-01  5.715845e-01
6.249217e-01  5.607143e-01
6.785067e-01  5.328340e-01
7.011736e-01  5.214473e-01
7.612971e-01  4.923770e-01
7.867298e-01  4.805618e-01
8.541894e-01  4.505544e-01
8.827253e-01  4.384245e-01
9.584162e-01  4.077978e-01
9.904341e-01  3.954931e-01
1.075361e+00  3.646271e-01
1.111285e+00  3.523108e-01
1.206575e+00  3.216391e-01
1.246883e+00  3.094931e-01
1.353799e+00  2.794882e-01
1.399025e+00  2.677060e-01
1.518987e+00  2.388574e-01
1.569732e+00  2.276344e-01
1.704332e+00  2.004224e-01
1.761269e+00  1.899442e-01
1.912292e+00  1.648086e-01
1.976176e+00  1.552383e-01
2.145627e+00  1.325477e-01
2.217306e+00  1.240142e-01
2.407433e+00  1.040377e-01
2.487858e+00  9.662529e-02
2.701184e+00  7.951174e-02
2.791423e+00  7.325402e-02
3.030778e+00  5.902149e-02
3.132028e+00  5.389960e-02
3.400589e+00  4.243809e-02
3.514193e+00  3.838436e-02
3.815524e+00  2.947118e-02
3.942989e+00  2.637769e-02
4.281088e+00  1.970399e-02
4.424107e+00  1.743484e-02
4.803460e+00  1.263928e-02
4.963929e+00  1.104479e-02
5.389570e+00  7.749363e-03
5.569620e+00  6.680053e-03
6.047198e+00  4.522798e-03
6.249217e+00  3.841191e-03
6.785067e+00  2.501631e-03
7.011736e+00  2.090506e-03
7.612971e+00  1.305114e-03
7.867298e+00  1.071597e-03
8.541894e+00  6.389795e-04
8.827253e+00  5.147281e-04
9.584162e+00  2.920388e-04
9.904341e+00  2.304469e-04
1.075361e+01  1.239253e-04
1.111285e+01  9.564472e-05
1.206575e+01  4.856624e-05
1.246883e+01  3.660777e-05
1.353799e+01  1.749224e-05
1.399025e+01  1.286128e-05
1.569732e+01  4.133498e-06
1.761269e+01  1.213987e-06
1.976176e+01  3.267426e-07
2.217306e+01  8.127509e-08
2.487858e+01  1.895644e-08
2.791423e+01  4.216172e-09
3.132028e+01  9.028356e-10
3.514193e+01  1.845817e-10
3.942989e+01  3.501966e-11
4.424107e+01  5.922176e-12
4.963929e+01  8.555926e-13
