# L/ctau      LLPfraction
1.518987e-04  9.998667e-01
1.704332e-04  9.998504e-01
1.912292e-04  9.998321e-01
2.145627e-04  9.998117e-01
2.407433e-04  9.997887e-01
2.701184e-04  9.997629e-01
3.030778e-04  9.997340e-01
3.400589e-04  9.997015e-01
3.815524e-04  9.996651e-01
4.281088e-04  9.996242e-01
4.803460e-04  9.995784e-01
5.389570e-04  9.995269e-01
5.569620e-04  9.995111e-01
6.047198e-04  9.994692e-01
6.249217e-04  9.994515e-01
6.785067e-04  9.994045e-01
7.011736e-04  9.993846e-01
7.612971e-04  9.993318e-01
7.867298e-04  9.993095e-01
8.541894e-04  9.992503e-01
8.827253e-04  9.992253e-01
9.584162e-04  9.991588e-01
9.904341e-04  9.991308e-01
1.075361e-03  9.990562e-01
1.111285e-03  9.990247e-01
1.206575e-03  9.989411e-01
1.246883e-03  9.989058e-01
1.353799e-03  9.988120e-01
1.399025e-03  9.987723e-01
1.518987e-03  9.986671e-01
1.569732e-03  9.986226e-01
1.704332e-03  9.985045e-01
1.761269e-03  9.984546e-01
1.912292e-03  9.983221e-01
1.976176e-03  9.982661e-01
2.145627e-03  9.981175e-01
2.217306e-03  9.980547e-01
2.407433e-03  9.978880e-01
2.487858e-03  9.978175e-01
2.701184e-03  9.976305e-01
2.791423e-03  9.975514e-01
3.030778e-03  9.973416e-01
3.132028e-03  9.972528e-01
3.400589e-03  9.970175e-01
3.514193e-03  9.969180e-01
3.815524e-03  9.966540e-01
3.942989e-03  9.965423e-01
4.281088e-03  9.962462e-01
4.424107e-03  9.961209e-01
4.803460e-03  9.957888e-01
4.963929e-03  9.956483e-01
5.389570e-03  9.952757e-01
5.569620e-03  9.951181e-01
6.047198e-03  9.947002e-01
6.249217e-03  9.945235e-01
6.785067e-03  9.940548e-01
7.011736e-03  9.938565e-01
7.612971e-03  9.933309e-01
7.867298e-03  9.931086e-01
8.541894e-03  9.925191e-01
8.827253e-03  9.922698e-01
9.584162e-03  9.916087e-01
9.904341e-03  9.913291e-01
1.075361e-02  9.905879e-01
1.111285e-02  9.902744e-01
1.206575e-02  9.894433e-01
1.246883e-02  9.890919e-01
1.353799e-02  9.881601e-01
1.399025e-02  9.877661e-01
1.518987e-02  9.867216e-01
1.569732e-02  9.862800e-01
1.704332e-02  9.851092e-01
1.761269e-02  9.846142e-01
1.912292e-02  9.833021e-01
1.976176e-02  9.827474e-01
2.145627e-02  9.812771e-01
2.217306e-02  9.806555e-01
2.407433e-02  9.790082e-01
2.487858e-02  9.783119e-01
2.701184e-02  9.764666e-01
2.791423e-02  9.756867e-01
3.030778e-02  9.736200e-01
3.132028e-02  9.727467e-01
3.400589e-02  9.704327e-01
3.514193e-02  9.694549e-01
3.815524e-02  9.668647e-01
3.942989e-02  9.657704e-01
4.281088e-02  9.628719e-01
4.424107e-02  9.616476e-01
4.803460e-02  9.584051e-01
4.963929e-02  9.570358e-01
5.389570e-02  9.534101e-01
5.569620e-02  9.518793e-01
6.047198e-02  9.478270e-01
6.249217e-02  9.461164e-01
6.785067e-02  9.415895e-01
7.011736e-02  9.396791e-01
7.612971e-02  9.346251e-01
7.867298e-02  9.324930e-01
8.541894e-02  9.268543e-01
8.827253e-02  9.244764e-01
9.584162e-02  9.181903e-01
9.904341e-02  9.155405e-01
1.075361e-01  9.085388e-01
1.111285e-01  9.055889e-01
1.206575e-01  8.977982e-01
1.246883e-01  8.945177e-01
1.353799e-01  8.858594e-01
1.399025e-01  8.822158e-01
1.518987e-01  8.726063e-01
1.569732e-01  8.685654e-01
1.704332e-01  8.579166e-01
1.761269e-01  8.534426e-01
1.912292e-01  8.416635e-01
1.976176e-01  8.367195e-01
2.145627e-01  8.237171e-01
2.217306e-01  8.182658e-01
2.407433e-01  8.039472e-01
2.487858e-01  7.979520e-01
2.701184e-01  7.822274e-01
2.791423e-01  7.756534e-01
3.030778e-01  7.584393e-01
3.132028e-01  7.512551e-01
3.400589e-01  7.324792e-01
3.514193e-01  7.246589e-01
3.815524e-01  7.042650e-01
3.942989e-01  6.957903e-01
4.281088e-01  6.737455e-01
4.424107e-01  6.646088e-01
4.803460e-01  6.409103e-01
4.963929e-01  6.311178e-01
5.389570e-01  6.058015e-01
5.569620e-01  5.953765e-01
6.047198e-01  5.685255e-01
6.249217e-01  5.575117e-01
6.785067e-01  5.292643e-01
7.011736e-01  5.177290e-01
7.612971e-01  4.882859e-01
7.867298e-01  4.763226e-01
8.541894e-01  4.459515e-01
8.827253e-01  4.336808e-01
9.584162e-01  4.027177e-01
9.904341e-01  3.902869e-01
1.075361e+00  3.591318e-01
1.111285e+00  3.467124e-01
1.206575e+00  3.158197e-01
1.246883e+00  3.036018e-01
1.353799e+00  2.734631e-01
1.399025e+00  2.616473e-01
1.518987e+00  2.327679e-01
1.569732e+00  2.215546e-01
1.704332e+00  1.944239e-01
1.761269e+00  1.840010e-01
1.912292e+00  1.590601e-01
1.976176e+00  1.495893e-01
2.145627e+00  1.271987e-01
2.217306e+00  1.188037e-01
2.407433e+00  9.921478e-02
2.487858e+00  9.197120e-02
2.701184e+00  7.530736e-02
2.791423e+00  6.923742e-02
3.030778e+00  5.548627e-02
3.132028e+00  5.055841e-02
3.400589e+00  3.957813e-02
3.514193e+00  3.571231e-02
3.815524e+00  2.725117e-02
3.942989e+00  2.432893e-02
4.281088e+00  1.805528e-02
4.424107e+00  1.593323e-02
4.803460e+00  1.147145e-02
4.963929e+00  9.996070e-03
5.389570e+00  6.963024e-03
5.569620e+00  5.984498e-03
6.047198e+00  4.021278e-03
6.249217e+00  3.404685e-03
6.785067e+00  2.199793e-03
7.011736e+00  1.832296e-03
7.612971e+00  1.134371e-03
7.867298e+00  9.282019e-04
8.541894e+00  5.485675e-04
8.827253e+00  4.402714e-04
9.584162e+00  2.474053e-04
9.904341e+00  1.944441e-04
1.075361e+01  1.034610e-04
1.111285e+01  7.949223e-05
1.206575e+01  3.987957e-05
1.246883e+01  2.990345e-05
1.353799e+01  1.408518e-05
1.399025e+01  1.029066e-05
1.569732e+01  3.222218e-06
1.761269e+01  9.140815e-07
1.976176e+01  2.343874e-07
2.217306e+01  5.438445e-08
2.487858e+01  1.148938e-08
2.791423e+01  2.237985e-09
3.132028e+01  4.090345e-10
3.514193e+01  7.120644e-11
3.942989e+01  1.180071e-11
4.424107e+01  1.815854e-12
4.963929e+01  2.481320e-13
