# L/ctau      LLPfraction
1.518987e-04  9.998449e-01
1.704332e-04  9.998260e-01
1.912292e-04  9.998048e-01
2.145627e-04  9.997810e-01
2.407433e-04  9.997542e-01
2.701184e-04  9.997243e-01
3.030778e-04  9.996906e-01
3.400589e-04  9.996529e-01
3.815524e-04  9.996105e-01
4.281088e-04  9.995630e-01
4.803460e-04  9.995097e-01
5.389570e-04  9.994499e-01
5.569620e-04  9.994315e-01
6.047198e-04  9.993828e-01
6.249217e-04  9.993622e-01
6.785067e-04  9.993075e-01
7.011736e-04  9.992844e-01
7.612971e-04  9.992230e-01
7.867298e-04  9.991971e-01
8.541894e-04  9.991283e-01
8.827253e-04  9.990992e-01
9.584162e-04  9.990219e-01
9.904341e-04  9.989893e-01
1.075361e-03  9.989027e-01
1.111285e-03  9.988660e-01
1.206575e-03  9.987688e-01
1.246883e-03  9.987277e-01
1.353799e-03  9.986187e-01
1.399025e-03  9.985726e-01
1.518987e-03  9.984503e-01
1.569732e-03  9.983986e-01
1.704332e-03  9.982614e-01
1.761269e-03  9.982033e-01
1.912292e-03  9.980494e-01
1.976176e-03  9.979843e-01
2.145627e-03  9.978117e-01
2.217306e-03  9.977386e-01
2.407433e-03  9.975449e-01
2.487858e-03  9.974630e-01
2.701184e-03  9.972458e-01
2.791423e-03  9.971539e-01
3.030778e-03  9.969102e-01
3.132028e-03  9.968071e-01
3.400589e-03  9.965338e-01
3.514193e-03  9.964182e-01
3.815524e-03  9.961116e-01
3.942989e-03  9.959820e-01
4.281088e-03  9.956382e-01
4.424107e-03  9.954928e-01
4.803460e-03  9.951072e-01
4.963929e-03  9.949441e-01
5.389570e-03  9.945117e-01
5.569620e-03  9.943288e-01
6.047198e-03  9.938440e-01
6.249217e-03  9.936389e-01
6.785067e-03  9.930953e-01
7.011736e-03  9.928654e-01
7.612971e-03  9.922559e-01
7.867298e-03  9.919981e-01
8.541894e-03  9.913148e-01
8.827253e-03  9.910259e-01
9.584162e-03  9.902600e-01
9.904341e-03  9.899361e-01
1.075361e-02  9.890777e-01
1.111285e-02  9.887147e-01
1.206575e-02  9.877527e-01
1.246883e-02  9.873460e-01
1.353799e-02  9.862680e-01
1.399025e-02  9.858124e-01
1.518987e-02  9.846047e-01
1.569732e-02  9.840943e-01
1.704332e-02  9.827416e-01
1.761269e-02  9.821699e-01
1.912292e-02  9.806552e-01
1.976176e-02  9.800150e-01
2.145627e-02  9.783191e-01
2.217306e-02  9.776025e-01
2.407433e-02  9.757043e-01
2.487858e-02  9.749024e-01
2.701184e-02  9.727783e-01
2.791423e-02  9.718812e-01
3.030778e-02  9.695052e-01
3.132028e-02  9.685019e-01
3.400589e-02  9.658452e-01
3.514193e-02  9.647235e-01
3.815524e-02  9.617543e-01
3.942989e-02  9.605009e-01
4.281088e-02  9.571837e-01
4.424107e-02  9.557839e-01
4.803460e-02  9.520801e-01
4.963929e-02  9.505176e-01
5.389570e-02  9.463847e-01
5.569620e-02  9.446416e-01
6.047198e-02  9.400330e-01
6.249217e-02  9.380900e-01
6.785067e-02  9.329547e-01
7.011736e-02  9.307906e-01
7.612971e-02  9.250735e-01
7.867298e-02  9.226653e-01
8.541894e-02  9.163066e-01
8.827253e-02  9.136295e-01
9.584162e-02  9.065649e-01
9.904341e-02  9.035923e-01
1.075361e-01  8.957531e-01
1.111285e-01  8.924568e-01
1.206575e-01  8.837700e-01
1.246883e-01  8.801201e-01
1.353799e-01  8.705091e-01
1.399025e-01  8.664742e-01
1.518987e-01  8.558595e-01
1.569732e-01  8.514074e-01
1.704332e-01  8.397072e-01
1.761269e-01  8.348052e-01
1.912292e-01  8.219374e-01
1.976176e-01  8.165527e-01
2.145627e-01  8.024364e-01
2.217306e-01  7.965373e-01
2.407433e-01  7.810955e-01
2.487858e-01  7.746524e-01
2.701184e-01  7.578148e-01
2.791423e-01  7.508014e-01
3.030778e-01  7.325081e-01
3.132028e-01  7.249033e-01
3.400589e-01  7.051095e-01
3.514193e-01  6.968992e-01
3.815524e-01  6.755801e-01
3.942989e-01  6.667592e-01
4.281088e-01  6.439163e-01
4.424107e-01  6.344914e-01
4.803460e-01  6.101583e-01
4.963929e-01  6.001502e-01
5.389570e-01  5.743994e-01
5.569620e-01  5.638458e-01
6.047198e-01  5.367953e-01
6.249217e-01  5.257532e-01
6.785067e-01  4.975717e-01
7.011736e-01  4.861194e-01
7.612971e-01  4.570308e-01
7.867298e-01  4.452689e-01
8.541894e-01  4.155539e-01
8.827253e-01  4.036058e-01
9.584162e-01  3.736000e-01
9.904341e-01  3.616101e-01
1.075361e+00  3.316984e-01
1.111285e+00  3.198287e-01
1.206575e+00  2.904340e-01
1.246883e+00  2.788589e-01
1.353799e+00  2.504255e-01
1.399025e+00  2.393239e-01
1.518987e+00  2.122964e-01
1.569732e+00  2.018424e-01
1.704332e+00  1.766403e-01
1.761269e+00  1.669925e-01
1.912292e+00  1.439829e-01
1.976176e+00  1.352736e-01
2.145627e+00  1.147449e-01
2.217306e+00  1.070704e-01
2.407433e+00  8.921075e-02
2.487858e+00  8.262388e-02
2.701184e+00  6.750703e-02
2.791423e+00  6.201344e-02
3.030778e+00  4.959451e-02
3.132028e+00  4.515338e-02
3.400589e+00  3.527652e-02
3.514193e+00  3.180577e-02
3.815524e+00  2.422252e-02
3.942989e+00  2.160807e-02
4.281088e+00  1.600428e-02
4.424107e+00  1.411196e-02
4.803460e+00  1.013942e-02
4.963929e+00  8.827959e-03
5.389570e+00  6.136095e-03
5.569620e+00  5.269088e-03
6.047198e+00  3.532394e-03
6.249217e+00  2.987900e-03
6.785067e+00  1.925697e-03
7.011736e+00  1.602329e-03
7.612971e+00  9.893225e-04
7.867298e+00  8.086077e-04
8.541894e+00  4.764940e-04
8.827253e+00  3.819639e-04
9.584162e+00  2.139679e-04
9.904341e+00  1.679470e-04
1.075361e+01  8.906429e-05
1.111285e+01  6.833697e-05
1.206575e+01  3.416266e-05
1.246883e+01  2.557979e-05
1.353799e+01  1.200431e-05
1.399025e+01  8.757195e-06
1.569732e+01  2.727205e-06
1.761269e+01  7.691832e-07
1.976176e+01  1.959479e-07
2.217306e+01  4.509778e-08
2.487858e+01  9.420483e-09
2.791423e+01  1.804384e-09
3.132028e+01  3.217940e-10
3.514193e+01  5.426133e-11
3.942989e+01  8.687728e-12
4.424107e+01  1.297106e-12
4.963929e+01  1.734439e-13
