# L/ctau      LLPfraction
1.518987e-04  9.998261e-01
1.704332e-04  9.998049e-01
1.912292e-04  9.997811e-01
2.145627e-04  9.997544e-01
2.407433e-04  9.997244e-01
2.701184e-04  9.996908e-01
3.030778e-04  9.996530e-01
3.400589e-04  9.996107e-01
3.815524e-04  9.995632e-01
4.281088e-04  9.995099e-01
4.803460e-04  9.994501e-01
5.389570e-04  9.993831e-01
5.569620e-04  9.993625e-01
6.047198e-04  9.993078e-01
6.249217e-04  9.992847e-01
6.785067e-04  9.992234e-01
7.011736e-04  9.991975e-01
7.612971e-04  9.991287e-01
7.867298e-04  9.990996e-01
8.541894e-04  9.990224e-01
8.827253e-04  9.989898e-01
9.584162e-04  9.989032e-01
9.904341e-04  9.988666e-01
1.075361e-03  9.987694e-01
1.111285e-03  9.987283e-01
1.206575e-03  9.986194e-01
1.246883e-03  9.985733e-01
1.353799e-03  9.984511e-01
1.399025e-03  9.983993e-01
1.518987e-03  9.982622e-01
1.569732e-03  9.982042e-01
1.704332e-03  9.980504e-01
1.761269e-03  9.979853e-01
1.912292e-03  9.978127e-01
1.976176e-03  9.977398e-01
2.145627e-03  9.975462e-01
2.217306e-03  9.974643e-01
2.407433e-03  9.972472e-01
2.487858e-03  9.971553e-01
2.701184e-03  9.969118e-01
2.791423e-03  9.968088e-01
3.030778e-03  9.965356e-01
3.132028e-03  9.964201e-01
3.400589e-03  9.961137e-01
3.514193e-03  9.959841e-01
3.815524e-03  9.956405e-01
3.942989e-03  9.954952e-01
4.281088e-03  9.951099e-01
4.424107e-03  9.949469e-01
4.803460e-03  9.945148e-01
4.963929e-03  9.943321e-01
5.389570e-03  9.938475e-01
5.569620e-03  9.936426e-01
6.047198e-03  9.930994e-01
6.249217e-03  9.928697e-01
6.785067e-03  9.922606e-01
7.011736e-03  9.920031e-01
7.612971e-03  9.913203e-01
7.867298e-03  9.910316e-01
8.541894e-03  9.902663e-01
8.827253e-03  9.899427e-01
9.584162e-03  9.890850e-01
9.904341e-03  9.887224e-01
1.075361e-02  9.877612e-01
1.111285e-02  9.873549e-01
1.206575e-02  9.862780e-01
1.246883e-02  9.858228e-01
1.353799e-02  9.846165e-01
1.399025e-02  9.841066e-01
1.518987e-02  9.827554e-01
1.569732e-02  9.821844e-01
1.704332e-02  9.806714e-01
1.761269e-02  9.800321e-01
1.912292e-02  9.783384e-01
1.976176e-02  9.776228e-01
2.145627e-02  9.757271e-01
2.217306e-02  9.749264e-01
2.407433e-02  9.728055e-01
2.487858e-02  9.719097e-01
2.701184e-02  9.695376e-01
2.791423e-02  9.685359e-01
3.030778e-02  9.658839e-01
3.132028e-02  9.647642e-01
3.400589e-02  9.618006e-01
3.514193e-02  9.605497e-01
3.815524e-02  9.572394e-01
3.942989e-02  9.558425e-01
4.281088e-02  9.521471e-01
4.424107e-02  9.505881e-01
4.803460e-02  9.464653e-01
4.963929e-02  9.447267e-01
5.389570e-02  9.401303e-01
5.569620e-02  9.381927e-01
6.047198e-02  9.330724e-01
6.249217e-02  9.309148e-01
6.785067e-02  9.252158e-01
7.011736e-02  9.228155e-01
7.612971e-02  9.164788e-01
7.867298e-02  9.138113e-01
8.541894e-02  9.067733e-01
8.827253e-02  9.038124e-01
9.584162e-02  8.960054e-01
9.904341e-02  8.927232e-01
1.075361e-01  8.840752e-01
1.111285e-01  8.804422e-01
1.206575e-01  8.708779e-01
1.246883e-01  8.668635e-01
1.353799e-01  8.563046e-01
1.399025e-01  8.518770e-01
1.518987e-01  8.402435e-01
1.569732e-01  8.353706e-01
1.704332e-01  8.225821e-01
1.761269e-01  8.172318e-01
1.912292e-01  8.032092e-01
1.976176e-01  7.973506e-01
2.145627e-01  7.820186e-01
2.217306e-01  7.756229e-01
2.407433e-01  7.589131e-01
2.487858e-01  7.519547e-01
2.701184e-01  7.338089e-01
2.791423e-01  7.262672e-01
3.030778e-01  7.066419e-01
3.132028e-01  6.985032e-01
3.400589e-01  6.773746e-01
3.514193e-01  6.686340e-01
3.815524e-01  6.460033e-01
3.942989e-01  6.366673e-01
4.281088e-01  6.125670e-01
4.424107e-01  6.026556e-01
4.803460e-01  5.771557e-01
4.963929e-01  5.667054e-01
5.389570e-01  5.399196e-01
5.569620e-01  5.289851e-01
6.047198e-01  5.010759e-01
6.249217e-01  4.897327e-01
6.785067e-01  4.609157e-01
7.011736e-01  4.492607e-01
7.612971e-01  4.198063e-01
7.867298e-01  4.079585e-01
8.541894e-01  3.781903e-01
8.827253e-01  3.662889e-01
9.584162e-01  3.365787e-01
9.904341e-01  3.247804e-01
1.075361e+00  2.955375e-01
1.111285e+00  2.840114e-01
1.206575e+00  2.556679e-01
1.246883e+00  2.445883e-01
1.353799e+00  2.175785e-01
1.399025e+00  2.071160e-01
1.518987e+00  1.818527e-01
1.569732e+00  1.721643e-01
1.704332e+00  1.490126e-01
1.761269e+00  1.402308e-01
1.912292e+00  1.194830e-01
1.976176e+00  1.117068e-01
2.145627e+00  9.356042e-02
2.217306e+00  8.684742e-02
2.407433e+00  7.139062e-02
2.487858e+00  6.575320e-02
2.701184e+00  5.295973e-02
2.791423e+00  4.836502e-02
3.030778e+00  3.809979e-02
3.132028e+00  3.447416e-02
3.400589e+00  2.650956e-02
3.514193e+00  2.374696e-02
3.815524e+00  1.778765e-02
3.942989e+00  1.576076e-02
4.281088e+00  1.147341e-02
4.424107e+00  1.004587e-02
4.803460e+00  7.089547e-03
4.963929e+00  6.127669e-03
5.389570e+00  4.180694e-03
5.569620e+00  3.562937e-03
6.047198e+00  2.343021e-03
6.249217e+00  1.966403e-03
6.785067e+00  1.242295e-03
7.011736e+00  1.025322e-03
7.612971e+00  6.200618e-04
7.867298e+00  5.025263e-04
8.541894e+00  2.897739e-04
8.827253e+00  2.302325e-04
9.584162e+00  1.260550e-04
9.904341e+00  9.801502e-05
1.075361e+01  5.072435e-05
1.111285e+01  3.852699e-05
1.206575e+01  1.875587e-05
1.246883e+01  1.388831e-05
1.353799e+01  6.328370e-06
1.399025e+01  4.559153e-06
1.569732e+01  1.353152e-06
1.761269e+01  3.605543e-07
1.976176e+01  8.569510e-08
2.217306e+01  1.807613e-08
2.487858e+01  3.375304e-09
2.791423e+01  5.586265e-10
3.132028e+01  8.243412e-11
3.514193e+01  1.095676e-11
3.942989e+01  1.327082e-12
4.424107e+01  1.475026e-13
4.963929e+01  1.493754e-14
