# L/ctau      LLPfraction
1.518987e-04  9.998136e-01
1.704332e-04  9.997909e-01
1.912292e-04  9.997654e-01
2.145627e-04  9.997368e-01
2.407433e-04  9.997047e-01
2.701184e-04  9.996686e-01
3.030778e-04  9.996282e-01
3.400589e-04  9.995829e-01
3.815524e-04  9.995320e-01
4.281088e-04  9.994749e-01
4.803460e-04  9.994108e-01
5.389570e-04  9.993390e-01
5.569620e-04  9.993169e-01
6.047198e-04  9.992583e-01
6.249217e-04  9.992336e-01
6.785067e-04  9.991679e-01
7.011736e-04  9.991401e-01
7.612971e-04  9.990664e-01
7.867298e-04  9.990352e-01
8.541894e-04  9.989525e-01
8.827253e-04  9.989175e-01
9.584162e-04  9.988248e-01
9.904341e-04  9.987856e-01
1.075361e-03  9.986815e-01
1.111285e-03  9.986375e-01
1.206575e-03  9.985207e-01
1.246883e-03  9.984714e-01
1.353799e-03  9.983404e-01
1.399025e-03  9.982850e-01
1.518987e-03  9.981381e-01
1.569732e-03  9.980759e-01
1.704332e-03  9.979111e-01
1.761269e-03  9.978414e-01
1.912292e-03  9.976566e-01
1.976176e-03  9.975784e-01
2.145627e-03  9.973710e-01
2.217306e-03  9.972833e-01
2.407433e-03  9.970508e-01
2.487858e-03  9.969524e-01
2.701184e-03  9.966915e-01
2.791423e-03  9.965812e-01
3.030778e-03  9.962886e-01
3.132028e-03  9.961649e-01
3.400589e-03  9.958367e-01
3.514193e-03  9.956980e-01
3.815524e-03  9.953300e-01
3.942989e-03  9.951744e-01
4.281088e-03  9.947617e-01
4.424107e-03  9.945872e-01
4.803460e-03  9.941245e-01
4.963929e-03  9.939289e-01
5.389570e-03  9.934101e-01
5.569620e-03  9.931907e-01
6.047198e-03  9.926091e-01
6.249217e-03  9.923632e-01
6.785067e-03  9.917112e-01
7.011736e-03  9.914355e-01
7.612971e-03  9.907048e-01
7.867298e-03  9.903958e-01
8.541894e-03  9.895768e-01
8.827253e-03  9.892305e-01
9.584162e-03  9.883128e-01
9.904341e-03  9.879248e-01
1.075361e-02  9.868965e-01
1.111285e-02  9.864619e-01
1.206575e-02  9.853100e-01
1.246883e-02  9.848232e-01
1.353799e-02  9.835331e-01
1.399025e-02  9.829879e-01
1.518987e-02  9.815434e-01
1.569732e-02  9.809330e-01
1.704332e-02  9.793159e-01
1.761269e-02  9.786327e-01
1.912292e-02  9.768229e-01
1.976176e-02  9.760584e-01
2.145627e-02  9.740336e-01
2.217306e-02  9.731784e-01
2.407433e-02  9.709139e-01
2.487858e-02  9.699577e-01
2.701184e-02  9.674260e-01
2.791423e-02  9.663572e-01
3.030778e-02  9.635282e-01
3.132028e-02  9.623341e-01
3.400589e-02  9.591743e-01
3.514193e-02  9.578410e-01
3.815524e-02  9.543137e-01
3.942989e-02  9.528258e-01
4.281088e-02  9.488908e-01
4.424107e-02  9.472314e-01
4.803460e-02  9.428446e-01
4.963929e-02  9.409953e-01
5.389570e-02  9.361087e-01
5.569620e-02  9.340496e-01
6.047198e-02  9.286109e-01
6.249217e-02  9.263202e-01
6.785067e-02  9.202731e-01
7.011736e-02  9.177276e-01
7.612971e-02  9.110114e-01
7.867298e-02  9.081859e-01
8.541894e-02  9.007358e-01
8.827253e-02  8.976037e-01
9.584162e-02  8.893511e-01
9.904341e-02  8.858842e-01
1.075361e-01  8.767568e-01
1.111285e-01  8.729255e-01
1.206575e-01  8.628482e-01
1.246883e-01  8.586223e-01
1.353799e-01  8.475180e-01
1.399025e-01  8.428663e-01
1.518987e-01  8.306571e-01
1.569732e-01  8.255486e-01
1.704332e-01  8.121577e-01
1.761269e-01  8.065621e-01
1.912292e-01  7.919153e-01
1.976176e-01  7.858040e-01
2.145627e-01  7.698330e-01
2.217306e-01  7.631802e-01
2.407433e-01  7.458252e-01
2.487858e-01  7.386093e-01
2.701184e-01  7.198231e-01
2.791423e-01  7.120285e-01
3.030778e-01  6.917808e-01
3.132028e-01  6.833992e-01
3.400589e-01  6.616816e-01
3.514193e-01  6.527149e-01
3.815524e-01  6.295462e-01
3.942989e-01  6.200082e-01
4.281088e-01  5.954400e-01
4.424107e-01  5.853587e-01
4.803460e-01  5.594814e-01
4.963929e-01  5.489014e-01
5.389570e-01  5.218493e-01
5.569620e-01  5.108335e-01
6.047198e-01  4.827889e-01
6.249217e-01  4.714202e-01
6.785067e-01  4.426159e-01
7.011736e-01  4.309977e-01
7.612971e-01  4.017176e-01
7.867298e-01  3.899730e-01
8.541894e-01  3.605490e-01
8.827253e-01  3.488192e-01
9.584162e-01  3.196239e-01
9.904341e-01  3.080646e-01
1.075361e+00  2.795004e-01
1.111285e+00  2.682760e-01
1.206575e+00  2.407588e-01
1.246883e+00  2.300356e-01
1.353799e+00  2.039754e-01
1.399025e+00  1.939124e-01
1.518987e+00  1.696897e-01
1.569732e+00  1.604297e-01
1.704332e+00  1.383718e-01
1.761269e+00  1.300316e-01
1.912292e+00  1.103897e-01
1.976176e+00  1.030517e-01
2.145627e+00  8.598275e-02
2.217306e+00  7.968901e-02
2.407433e+00  6.524432e-02
2.487858e+00  5.999358e-02
2.701184e+00  4.811670e-02
2.791423e+00  4.386572e-02
3.030778e+00  3.440028e-02
3.132028e+00  3.106890e-02
3.400589e+00  2.377607e-02
3.514193e+00  2.125577e-02
3.815524e+00  1.583885e-02
3.942989e+00  1.400358e-02
4.281088e+00  1.013646e-02
4.424107e+00  8.854204e-03
4.803460e+00  6.209656e-03
4.963929e+00  5.353102e-03
5.389570e+00  3.627061e-03
5.569620e+00  3.082119e-03
6.047198e+00  2.011271e-03
6.249217e+00  1.682493e-03
6.785067e+00  1.053798e-03
7.011736e+00  8.665756e-04
7.612971e+00  5.189996e-04
7.867298e+00  4.188942e-04
8.541894e+00  2.389196e-04
8.827253e+00  1.889476e-04
9.584162e+00  1.021785e-04
9.904341e+00  7.903263e-05
1.075361e+01  4.033038e-05
1.111285e+01  3.044978e-05
1.206575e+01  1.458856e-05
1.246883e+01  1.072904e-05
1.353799e+01  4.800135e-06
1.399025e+01  3.431157e-06
1.569732e+01  9.880527e-07
1.761269e+01  2.541314e-07
1.976176e+01  5.791876e-08
2.217306e+01  1.161315e-08
2.487858e+01  2.037918e-09
2.791423e+01  3.125784e-10
3.132028e+01  4.213826e-11
3.514193e+01  5.074728e-12
3.942989e+01  5.625787e-13
4.424107e+01  5.961423e-14
4.963929e+01  6.150792e-15
