# L/ctau      LLPfraction
1.518987e-04  9.997813e-01
1.704332e-04  9.997546e-01
1.912292e-04  9.997247e-01
2.145627e-04  9.996911e-01
2.407433e-04  9.996535e-01
2.701184e-04  9.996112e-01
3.030778e-04  9.995637e-01
3.400589e-04  9.995105e-01
3.815524e-04  9.994508e-01
4.281088e-04  9.993838e-01
4.803460e-04  9.993087e-01
5.389570e-04  9.992244e-01
5.569620e-04  9.991985e-01
6.047198e-04  9.991298e-01
6.249217e-04  9.991007e-01
6.785067e-04  9.990236e-01
7.011736e-04  9.989910e-01
7.612971e-04  9.989046e-01
7.867298e-04  9.988680e-01
8.541894e-04  9.987710e-01
8.827253e-04  9.987300e-01
9.584162e-04  9.986212e-01
9.904341e-04  9.985752e-01
1.075361e-03  9.984531e-01
1.111285e-03  9.984015e-01
1.206575e-03  9.982645e-01
1.246883e-03  9.982066e-01
1.353799e-03  9.980530e-01
1.399025e-03  9.979880e-01
1.518987e-03  9.978157e-01
1.569732e-03  9.977428e-01
1.704332e-03  9.975496e-01
1.761269e-03  9.974678e-01
1.912292e-03  9.972510e-01
1.976176e-03  9.971594e-01
2.145627e-03  9.969162e-01
2.217306e-03  9.968134e-01
2.407433e-03  9.965407e-01
2.487858e-03  9.964253e-01
2.701184e-03  9.961195e-01
2.791423e-03  9.959901e-01
3.030778e-03  9.956472e-01
3.132028e-03  9.955021e-01
3.400589e-03  9.951175e-01
3.514193e-03  9.949549e-01
3.815524e-03  9.945236e-01
3.942989e-03  9.943413e-01
4.281088e-03  9.938577e-01
4.424107e-03  9.936533e-01
4.803460e-03  9.931112e-01
4.963929e-03  9.928820e-01
5.389570e-03  9.922743e-01
5.569620e-03  9.920174e-01
6.047198e-03  9.913363e-01
6.249217e-03  9.910483e-01
6.785067e-03  9.902850e-01
7.011736e-03  9.899623e-01
7.612971e-03  9.891070e-01
7.867298e-03  9.887454e-01
8.541894e-03  9.877870e-01
8.827253e-03  9.873820e-01
9.584162e-03  9.863085e-01
9.904341e-03  9.858548e-01
1.075361e-02  9.846524e-01
1.111285e-02  9.841444e-01
1.206575e-02  9.827981e-01
1.246883e-02  9.822293e-01
1.353799e-02  9.807223e-01
1.399025e-02  9.800856e-01
1.518987e-02  9.783990e-01
1.569732e-02  9.776866e-01
1.704332e-02  9.757997e-01
1.761269e-02  9.750028e-01
1.912292e-02  9.728926e-01
1.976176e-02  9.720015e-01
2.145627e-02  9.696424e-01
2.217306e-02  9.686464e-01
2.407433e-02  9.660102e-01
2.487858e-02  9.648975e-01
2.701184e-02  9.619532e-01
2.791423e-02  9.607108e-01
3.030778e-02  9.574241e-01
3.132028e-02  9.560377e-01
3.400589e-02  9.523711e-01
3.514193e-02  9.508249e-01
3.815524e-02  9.467375e-01
3.942989e-02  9.450144e-01
4.281088e-02  9.404612e-01
4.424107e-02  9.385426e-01
4.803460e-02  9.334751e-01
4.963929e-02  9.313407e-01
5.389570e-02  9.257062e-01
5.569620e-02  9.233343e-01
6.047198e-02  9.170762e-01
6.249217e-02  9.144433e-01
6.785067e-02  9.075010e-01
7.011736e-02  9.045823e-01
7.612971e-02  8.968915e-01
7.867298e-02  8.936604e-01
8.541894e-02  8.851534e-01
8.827253e-02  8.815824e-01
9.584162e-02  8.721885e-01
9.904341e-02  8.682488e-01
1.075361e-01  8.578953e-01
1.111285e-01  8.535574e-01
1.206575e-01  8.421703e-01
1.246883e-01  8.374048e-01
1.353799e-01  8.249104e-01
1.399025e-01  8.196881e-01
1.518987e-01  8.060146e-01
1.569732e-01  8.003076e-01
1.704332e-01  7.853875e-01
1.761269e-01  7.791699e-01
1.912292e-01  7.629424e-01
1.976176e-01  7.561917e-01
2.145627e-01  7.386059e-01
2.217306e-01  7.313043e-01
2.407433e-01  7.123229e-01
2.487858e-01  7.044589e-01
2.701184e-01  6.840622e-01
2.791423e-01  6.756320e-01
3.030778e-01  6.538227e-01
3.132028e-01  6.448324e-01
3.400589e-01  6.216399e-01
3.514193e-01  6.121074e-01
3.815524e-01  5.875933e-01
3.942989e-01  5.775502e-01
4.281088e-01  5.518122e-01
4.424107e-01  5.413056e-01
4.803460e-01  5.144826e-01
4.963929e-01  5.035764e-01
5.389570e-01  4.758507e-01
5.569620e-01  4.646269e-01
6.047198e-01  4.362266e-01
6.249217e-01  4.247853e-01
6.785067e-01  3.959833e-01
7.011736e-01  3.844421e-01
7.612971e-01  3.555532e-01
7.867298e-01  3.440455e-01
8.541894e-01  3.154199e-01
8.827253e-01  3.040913e-01
9.584162e-01  2.761049e-01
9.904341e-01  2.651090e-01
1.075361e+00  2.381496e-01
1.111285e+00  2.276412e-01
1.206575e+00  2.020916e-01
1.246883e+00  1.922198e-01
1.353799e+00  1.684379e-01
1.399025e+00  1.593376e-01
1.518987e+00  1.376350e-01
1.569732e+00  1.294185e-01
1.704332e+00  1.100401e-01
1.761269e+00  1.027892e-01
1.912292e+00  8.589512e-02
1.976176e+00  7.965500e-02
2.145627e+00  6.530825e-02
2.217306e+00  6.008367e-02
2.407433e+00  4.824535e-02
2.487858e+00  4.400076e-02
2.701184e+00  3.453442e-02
2.791423e+00  3.119755e-02
3.030778e+00  2.388302e-02
3.132028e+00  2.135214e-02
3.400589e+00  1.590745e-02
3.514193e+00  1.406138e-02
3.815524e+00  1.016987e-02
3.942989e+00  8.879270e-03
4.281088e+00  6.217938e-03
4.424107e+00  5.356326e-03
4.803460e+00  3.621418e-03
4.963929e+00  3.074276e-03
5.389570e+00  2.000569e-03
5.569620e+00  1.671483e-03
6.047198e+00  1.043398e-03
6.249217e+00  8.567874e-04
6.785067e+00  5.111674e-04
7.011736e+00  4.119019e-04
7.612971e+00  2.339246e-04
7.867298e+00  1.846635e-04
8.541894e+00  9.938680e-05
8.827253e+00  7.671860e-05
9.584162e+00  3.893916e-05
9.904341e+00  2.933135e-05
1.075361e+01  1.396387e-05
1.111285e+01  1.024090e-05
1.206575e+01  4.545751e-06
1.246883e+01  3.237713e-06
1.353799e+01  1.331223e-06
1.399025e+01  9.183204e-07
1.569732e+01  2.313139e-07
1.761269e+01  5.117828e-08
1.976176e+01  9.828224e-09
2.217306e+01  1.617067e-09
2.487858e+01  2.246845e-10
2.791423e+01  2.593306e-11
3.132028e+01  2.439020e-12
3.514193e+01  1.827494e-13
3.942989e+01  1.062968e-14
4.424107e+01  4.665438e-16
4.963929e+01  1.501187e-17
