# L/ctau      LLPfraction
1.518987e-04  9.998704e-01
1.704332e-04  9.998546e-01
1.912292e-04  9.998368e-01
2.145627e-04  9.998169e-01
2.407433e-04  9.997946e-01
2.701184e-04  9.997695e-01
3.030778e-04  9.997414e-01
3.400589e-04  9.997099e-01
3.815524e-04  9.996745e-01
4.281088e-04  9.996348e-01
4.803460e-04  9.995902e-01
5.389570e-04  9.995402e-01
5.569620e-04  9.995248e-01
6.047198e-04  9.994841e-01
6.249217e-04  9.994669e-01
6.785067e-04  9.994212e-01
7.011736e-04  9.994018e-01
7.612971e-04  9.993505e-01
7.867298e-04  9.993289e-01
8.541894e-04  9.992713e-01
8.827253e-04  9.992470e-01
9.584162e-04  9.991824e-01
9.904341e-04  9.991551e-01
1.075361e-03  9.990827e-01
1.111285e-03  9.990521e-01
1.206575e-03  9.989708e-01
1.246883e-03  9.989364e-01
1.353799e-03  9.988453e-01
1.399025e-03  9.988067e-01
1.518987e-03  9.987044e-01
1.569732e-03  9.986611e-01
1.704332e-03  9.985464e-01
1.761269e-03  9.984978e-01
1.912292e-03  9.983691e-01
1.976176e-03  9.983146e-01
2.145627e-03  9.981702e-01
2.217306e-03  9.981091e-01
2.407433e-03  9.979471e-01
2.487858e-03  9.978785e-01
2.701184e-03  9.976967e-01
2.791423e-03  9.976198e-01
3.030778e-03  9.974159e-01
3.132028e-03  9.973296e-01
3.400589e-03  9.971008e-01
3.514193e-03  9.970041e-01
3.815524e-03  9.967474e-01
3.942989e-03  9.966389e-01
4.281088e-03  9.963510e-01
4.424107e-03  9.962292e-01
4.803460e-03  9.959062e-01
4.963929e-03  9.957697e-01
5.389570e-03  9.954074e-01
5.569620e-03  9.952542e-01
6.047198e-03  9.948478e-01
6.249217e-03  9.946760e-01
6.785067e-03  9.942202e-01
7.011736e-03  9.940275e-01
7.612971e-03  9.935163e-01
7.867298e-03  9.933001e-01
8.541894e-03  9.927269e-01
8.827253e-03  9.924844e-01
9.584162e-03  9.918415e-01
9.904341e-03  9.915696e-01
1.075361e-02  9.908487e-01
1.111285e-02  9.905438e-01
1.206575e-02  9.897354e-01
1.246883e-02  9.893935e-01
1.353799e-02  9.884871e-01
1.399025e-02  9.881038e-01
1.518987e-02  9.870876e-01
1.569732e-02  9.866579e-01
1.704332e-02  9.855188e-01
1.761269e-02  9.850371e-01
1.912292e-02  9.837603e-01
1.976176e-02  9.832204e-01
2.145627e-02  9.817894e-01
2.217306e-02  9.811844e-01
2.407433e-02  9.795808e-01
2.487858e-02  9.789030e-01
2.701184e-02  9.771064e-01
2.791423e-02  9.763470e-01
3.030778e-02  9.743345e-01
3.132028e-02  9.734839e-01
3.400589e-02  9.712301e-01
3.514193e-02  9.702776e-01
3.815524e-02  9.677540e-01
3.942989e-02  9.666878e-01
4.281088e-02  9.638631e-01
4.424107e-02  9.626697e-01
4.803460e-02  9.595089e-01
4.963929e-02  9.581738e-01
5.389570e-02  9.546382e-01
5.569620e-02  9.531451e-01
6.047198e-02  9.491919e-01
6.249217e-02  9.475228e-01
6.785067e-02  9.431048e-01
7.011736e-02  9.412400e-01
7.612971e-02  9.363052e-01
7.867298e-02  9.342229e-01
8.541894e-02  9.287145e-01
8.827253e-02  9.263909e-01
9.584162e-02  9.202465e-01
9.904341e-02  9.176557e-01
1.075361e-01  9.108077e-01
1.111285e-01  9.079215e-01
1.206575e-01  9.002967e-01
1.246883e-01  8.970848e-01
1.353799e-01  8.886045e-01
1.399025e-01  8.850344e-01
1.518987e-01  8.756147e-01
1.569732e-01  8.716520e-01
1.704332e-01  8.612045e-01
1.761269e-01  8.568131e-01
1.912292e-01  8.452456e-01
1.976176e-01  8.403879e-01
2.145627e-01  8.276059e-01
2.217306e-01  8.222441e-01
2.407433e-01  8.081527e-01
2.487858e-01  8.022491e-01
2.701184e-01  7.867554e-01
2.791423e-01  7.802740e-01
3.030778e-01  7.632912e-01
3.132028e-01  7.561988e-01
3.400589e-01  7.376499e-01
3.514193e-01  7.299187e-01
3.815524e-01  7.097426e-01
3.942989e-01  7.013521e-01
4.281088e-01  6.795094e-01
4.424107e-01  6.704494e-01
4.803460e-01  6.469308e-01
4.963929e-01  6.372047e-01
5.389570e-01  6.120386e-01
5.569620e-01  6.016665e-01
6.047198e-01  5.749283e-01
6.249217e-01  5.639509e-01
6.785067e-01  5.357714e-01
7.011736e-01  5.242532e-01
7.612971e-01  4.948259e-01
7.867298e-01  4.828576e-01
8.541894e-01  4.524445e-01
8.827253e-01  4.401447e-01
9.584162e-01  4.090776e-01
9.904341e-01  3.965925e-01
1.075361e+00  3.652698e-01
1.111285e+00  3.527709e-01
1.206575e+00  3.216482e-01
1.246883e+00  3.093266e-01
1.353799e+00  2.789004e-01
1.399025e+00  2.669593e-01
1.518987e+00  2.377429e-01
1.569732e+00  2.263867e-01
1.704332e+00  1.988810e-01
1.761269e+00  1.883026e-01
1.912292e+00  1.629628e-01
1.976176e+00  1.533301e-01
2.145627e+00  1.305322e-01
2.217306e+00  1.219752e-01
2.407433e+00  1.019867e-01
2.487858e+00  9.458723e-02
2.701184e+00  7.754638e-02
2.791423e+00  7.133222e-02
3.030778e+00  5.723907e-02
3.132028e+00  5.218299e-02
3.400589e+00  4.090468e-02
3.514193e+00  3.692941e-02
3.815524e+00  2.821912e-02
3.942989e+00  2.520734e-02
4.281088e+00  1.873421e-02
4.424107e+00  1.654209e-02
4.803460e+00  1.192772e-02
4.963929e+00  1.040002e-02
5.389570e+00  7.255756e-03
5.569620e+00  6.240074e-03
6.047198e+00  4.199861e-03
6.249217e+00  3.558254e-03
6.785067e+00  2.302938e-03
7.011736e+00  1.919547e-03
7.612971e+00  1.190512e-03
7.867298e+00  9.748533e-04
8.541894e+00  5.772259e-04
8.827253e+00  4.636324e-04
9.584162e+00  2.610596e-04
9.904341e+00  2.053483e-04
1.075361e+01  1.095062e-04
1.111285e+01  8.421648e-05
1.206575e+01  4.235787e-05
1.246883e+01  3.179736e-05
1.353799e+01  1.502430e-05
1.399025e+01  1.099242e-05
1.569732e+01  3.463060e-06
1.761269e+01  9.911278e-07
1.976176e+01  2.576101e-07
2.217306e+01  6.106171e-08
2.487858e+01  1.333489e-08
2.791423e+01  2.726193e-09
3.132028e+01  5.304078e-10
3.514193e+01  9.879135e-11
3.942989e+01  1.735960e-11
4.424107e+01  2.779991e-12
4.963929e+01  3.880112e-13
