# L/ctau      LLPfraction
1.518987e-04  9.998696e-01
1.704332e-04  9.998536e-01
1.912292e-04  9.998358e-01
2.145627e-04  9.998158e-01
2.407433e-04  9.997933e-01
2.701184e-04  9.997681e-01
3.030778e-04  9.997398e-01
3.400589e-04  9.997080e-01
3.815524e-04  9.996724e-01
4.281088e-04  9.996324e-01
4.803460e-04  9.995876e-01
5.389570e-04  9.995372e-01
5.569620e-04  9.995218e-01
6.047198e-04  9.994808e-01
6.249217e-04  9.994634e-01
6.785067e-04  9.994174e-01
7.011736e-04  9.993980e-01
7.612971e-04  9.993464e-01
7.867298e-04  9.993245e-01
8.541894e-04  9.992666e-01
8.827253e-04  9.992421e-01
9.584162e-04  9.991772e-01
9.904341e-04  9.991497e-01
1.075361e-03  9.990768e-01
1.111285e-03  9.990460e-01
1.206575e-03  9.989642e-01
1.246883e-03  9.989296e-01
1.353799e-03  9.988379e-01
1.399025e-03  9.987990e-01
1.518987e-03  9.986961e-01
1.569732e-03  9.986526e-01
1.704332e-03  9.985371e-01
1.761269e-03  9.984882e-01
1.912292e-03  9.983587e-01
1.976176e-03  9.983039e-01
2.145627e-03  9.981585e-01
2.217306e-03  9.980970e-01
2.407433e-03  9.979340e-01
2.487858e-03  9.978650e-01
2.701184e-03  9.976821e-01
2.791423e-03  9.976047e-01
3.030778e-03  9.973995e-01
3.132028e-03  9.973127e-01
3.400589e-03  9.970824e-01
3.514193e-03  9.969851e-01
3.815524e-03  9.967268e-01
3.942989e-03  9.966176e-01
4.281088e-03  9.963279e-01
4.424107e-03  9.962053e-01
4.803460e-03  9.958804e-01
4.963929e-03  9.957430e-01
5.389570e-03  9.953785e-01
5.569620e-03  9.952243e-01
6.047198e-03  9.948155e-01
6.249217e-03  9.946426e-01
6.785067e-03  9.941840e-01
7.011736e-03  9.939901e-01
7.612971e-03  9.934758e-01
7.867298e-03  9.932584e-01
8.541894e-03  9.926816e-01
8.827253e-03  9.924377e-01
9.584162e-03  9.917910e-01
9.904341e-03  9.915175e-01
1.075361e-02  9.907923e-01
1.111285e-02  9.904856e-01
1.206575e-02  9.896724e-01
1.246883e-02  9.893286e-01
1.353799e-02  9.884170e-01
1.399025e-02  9.880315e-01
1.518987e-02  9.870095e-01
1.569732e-02  9.865774e-01
1.704332e-02  9.854319e-01
1.761269e-02  9.849475e-01
1.912292e-02  9.836636e-01
1.976176e-02  9.831209e-01
2.145627e-02  9.816821e-01
2.217306e-02  9.810739e-01
2.407433e-02  9.794619e-01
2.487858e-02  9.787805e-01
2.701184e-02  9.769747e-01
2.791423e-02  9.762114e-01
3.030778e-02  9.741889e-01
3.132028e-02  9.733342e-01
3.400589e-02  9.710694e-01
3.514193e-02  9.701125e-01
3.815524e-02  9.675772e-01
3.942989e-02  9.665061e-01
4.281088e-02  9.636689e-01
4.424107e-02  9.624704e-01
4.803460e-02  9.592963e-01
4.963929e-02  9.579558e-01
5.389570e-02  9.544062e-01
5.569620e-02  9.529074e-01
6.047198e-02  9.489396e-01
6.249217e-02  9.472646e-01
6.785067e-02  9.428317e-01
7.011736e-02  9.409608e-01
7.612971e-02  9.360110e-01
7.867298e-02  9.339227e-01
8.541894e-02  9.283994e-01
8.827253e-02  9.260700e-01
9.584162e-02  9.199114e-01
9.904341e-02  9.173151e-01
1.075361e-01  9.104541e-01
1.111285e-01  9.075631e-01
1.206575e-01  8.999272e-01
1.246883e-01  8.967114e-01
1.353799e-01  8.882228e-01
1.399025e-01  8.846501e-01
1.518987e-01  8.752261e-01
1.569732e-01  8.712626e-01
1.704332e-01  8.608158e-01
1.761269e-01  8.564258e-01
1.912292e-01  8.448656e-01
1.976176e-01  8.400124e-01
2.145627e-01  8.272458e-01
2.217306e-01  8.218921e-01
2.407433e-01  8.078260e-01
2.487858e-01  8.019349e-01
2.701184e-01  7.864785e-01
2.791423e-01  7.800146e-01
3.030778e-01  7.630828e-01
3.132028e-01  7.560138e-01
3.400589e-01  7.375316e-01
3.514193e-01  7.298303e-01
3.815524e-01  7.097380e-01
3.942989e-01  7.013845e-01
4.281088e-01  6.796439e-01
4.424107e-01  6.706283e-01
4.803460e-01  6.472303e-01
4.963929e-01  6.375560e-01
5.389570e-01  6.125284e-01
5.569620e-01  6.022150e-01
6.047198e-01  5.756315e-01
6.249217e-01  5.647187e-01
6.785067e-01  5.367064e-01
7.011736e-01  5.252568e-01
7.612971e-01  4.960044e-01
7.867298e-01  4.841065e-01
8.541894e-01  4.538690e-01
8.827253e-01  4.416384e-01
9.584162e-01  4.107392e-01
9.904341e-01  3.983185e-01
1.075361e+00  3.671467e-01
1.111285e+00  3.547032e-01
1.206575e+00  3.237047e-01
1.246883e+00  3.114258e-01
1.353799e+00  2.810875e-01
1.399025e+00  2.691730e-01
1.518987e+00  2.400006e-01
1.569732e+00  2.286524e-01
1.704332e+00  2.011419e-01
1.761269e+00  1.905516e-01
1.912292e+00  1.651570e-01
1.976176e+00  1.554927e-01
2.145627e+00  1.325931e-01
2.217306e+00  1.239871e-01
2.407433e+00  1.038573e-01
2.487858e+00  9.639497e-02
2.701184e+00  7.918410e-02
2.791423e+00  7.289811e-02
3.030778e+00  5.861925e-02
3.132028e+00  5.348783e-02
