# L/ctau      LLPfraction
1.518987e-04  9.998618e-01
1.704332e-04  9.998449e-01
1.912292e-04  9.998260e-01
2.145627e-04  9.998047e-01
2.407433e-04  9.997809e-01
2.701184e-04  9.997542e-01
3.030778e-04  9.997242e-01
3.400589e-04  9.996905e-01
3.815524e-04  9.996528e-01
4.281088e-04  9.996104e-01
4.803460e-04  9.995629e-01
5.389570e-04  9.995096e-01
5.569620e-04  9.994932e-01
6.047198e-04  9.994497e-01
6.249217e-04  9.994314e-01
6.785067e-04  9.993826e-01
7.011736e-04  9.993620e-01
7.612971e-04  9.993073e-01
7.867298e-04  9.992842e-01
8.541894e-04  9.992228e-01
8.827253e-04  9.991968e-01
9.584162e-04  9.991280e-01
9.904341e-04  9.990988e-01
1.075361e-03  9.990216e-01
1.111285e-03  9.989889e-01
1.206575e-03  9.989022e-01
1.246883e-03  9.988656e-01
1.353799e-03  9.987683e-01
1.399025e-03  9.987272e-01
1.518987e-03  9.986181e-01
1.569732e-03  9.985720e-01
1.704332e-03  9.984496e-01
1.761269e-03  9.983978e-01
1.912292e-03  9.982605e-01
1.976176e-03  9.982024e-01
2.145627e-03  9.980483e-01
2.217306e-03  9.979831e-01
2.407433e-03  9.978103e-01
2.487858e-03  9.977372e-01
2.701184e-03  9.975433e-01
2.791423e-03  9.974613e-01
3.030778e-03  9.972437e-01
3.132028e-03  9.971517e-01
3.400589e-03  9.969077e-01
3.514193e-03  9.968045e-01
3.815524e-03  9.965307e-01
3.942989e-03  9.964149e-01
4.281088e-03  9.961078e-01
4.424107e-03  9.959779e-01
4.803460e-03  9.956334e-01
4.963929e-03  9.954877e-01
5.389570e-03  9.951013e-01
5.569620e-03  9.949379e-01
6.047198e-03  9.945044e-01
6.249217e-03  9.943211e-01
6.785067e-03  9.938349e-01
7.011736e-03  9.936293e-01
7.612971e-03  9.930840e-01
7.867298e-03  9.928534e-01
8.541894e-03  9.922419e-01
8.827253e-03  9.919832e-01
9.584162e-03  9.912974e-01
9.904341e-03  9.910074e-01
1.075361e-02  9.902382e-01
1.111285e-02  9.899130e-01
1.206575e-02  9.890505e-01
1.246883e-02  9.886858e-01
1.353799e-02  9.877188e-01
1.399025e-02  9.873099e-01
1.518987e-02  9.862258e-01
1.569732e-02  9.857674e-01
1.704332e-02  9.845520e-01
1.761269e-02  9.840381e-01
1.912292e-02  9.826758e-01
1.976176e-02  9.820998e-01
2.145627e-02  9.805729e-01
2.217306e-02  9.799274e-01
2.407433e-02  9.782164e-01
2.487858e-02  9.774931e-01
2.701184e-02  9.755760e-01
2.791423e-02  9.747657e-01
3.030778e-02  9.726182e-01
3.132028e-02  9.717106e-01
3.400589e-02  9.693054e-01
3.514193e-02  9.682890e-01
3.815524e-02  9.655960e-01
3.942989e-02  9.644581e-01
4.281088e-02  9.614436e-01
4.424107e-02  9.601701e-01
4.803460e-02  9.567968e-01
4.963929e-02  9.553719e-01
5.389570e-02  9.515985e-01
5.569620e-02  9.500050e-01
6.047198e-02  9.457859e-01
6.249217e-02  9.440046e-01
6.785067e-02  9.392894e-01
7.011736e-02  9.372992e-01
7.612971e-02  9.320327e-01
7.867298e-02  9.298104e-01
8.541894e-02  9.239319e-01
8.827253e-02  9.214522e-01
9.584162e-02  9.148955e-01
9.904341e-02  9.121310e-01
1.075361e-01  9.048243e-01
1.111285e-01  9.017451e-01
1.206575e-01  8.936110e-01
1.246883e-01  8.901849e-01
1.353799e-01  8.811403e-01
1.399025e-01  8.773333e-01
1.518987e-01  8.672902e-01
1.569732e-01  8.630660e-01
1.704332e-01  8.519319e-01
1.761269e-01  8.472531e-01
1.912292e-01  8.349324e-01
1.976176e-01  8.297602e-01
2.145627e-01  8.161558e-01
2.217306e-01  8.104515e-01
2.407433e-01  7.954674e-01
2.487858e-01  7.891932e-01
2.701184e-01  7.727374e-01
2.791423e-01  7.658580e-01
3.030778e-01  7.478467e-01
3.132028e-01  7.403311e-01
3.400589e-01  7.206942e-01
3.514193e-01  7.125180e-01
3.815524e-01  6.912052e-01
3.942989e-01  6.823531e-01
4.281088e-01  6.593414e-01
4.424107e-01  6.498109e-01
4.803460e-01  6.251130e-01
4.963929e-01  6.149176e-01
5.389570e-01  5.885909e-01
5.569620e-01  5.777639e-01
6.047198e-01  5.499198e-01
6.249217e-01  5.385176e-01
6.785067e-01  5.093297e-01
7.011736e-01  4.974351e-01
7.612971e-01  4.671460e-01
7.867298e-01  4.548701e-01
8.541894e-01  4.237943e-01
8.827253e-01  4.112772e-01
9.584162e-01  3.797997e-01
9.904341e-01  3.672085e-01
1.075361e+00  3.357775e-01
1.111285e+00  3.233018e-01
1.206575e+00  2.924136e-01
1.246883e+00  2.802582e-01
1.353799e+00  2.504349e-01
1.399025e+00  2.388096e-01
1.518987e+00  2.105698e-01
1.569732e+00  1.996764e-01
1.704332e+00  1.735018e-01
1.761269e+00  1.635201e-01
1.912292e+00  1.398200e-01
1.976176e+00  1.308945e-01
2.145627e+00  1.099740e-01
2.217306e+00  1.022018e-01
2.407433e+00  8.423760e-02
2.487858e+00  7.766157e-02
2.701184e+00  6.268945e-02
2.791423e+00  5.729564e-02
3.030778e+00  4.521281e-02
3.132028e+00  4.093444e-02
3.400589e+00  3.151601e-02
3.514193e+00  2.824272e-02
3.815524e+00  2.117060e-02
3.942989e+00  1.876177e-02
4.281088e+00  1.366111e-02
4.424107e+00  1.196123e-02
4.803460e+00  8.438836e-03
4.963929e+00  7.292317e-03
5.389570e+00  4.971322e-03
5.569620e+00  4.234950e-03
6.047198e+00  2.781277e-03
6.249217e+00  2.332740e-03
6.785067e+00  1.471015e-03
7.011736e+00  1.213071e-03
7.612971e+00  7.318574e-04
7.867298e+00  5.925026e-04
8.541894e+00  3.406600e-04
8.827253e+00  2.703177e-04
9.584162e+00  1.474908e-04
9.904341e+00  1.145120e-04
1.075361e+01  5.902631e-05
1.111285e+01  4.475697e-05
1.206575e+01  2.169181e-05
1.246883e+01  1.603234e-05
1.353799e+01  7.269856e-06
1.399025e+01  5.226909e-06
1.569732e+01  1.540108e-06
1.761269e+01  4.073237e-07
1.976176e+01  9.609934e-08
2.217306e+01  2.013015e-08
2.487858e+01  3.736862e-09
2.791423e+01  6.165816e-10
3.132028e+01  9.135231e-11
3.514193e+01  1.238198e-11
3.942989e+01  1.571334e-12
4.424107e+01  1.892584e-13
4.963929e+01  2.130876e-14
