# L/ctau      LLPfraction
1.518987e-04  9.998812e-01
1.704332e-04  9.998667e-01
1.912292e-04  9.998504e-01
2.145627e-04  9.998322e-01
2.407433e-04  9.998117e-01
2.701184e-04  9.997887e-01
3.030778e-04  9.997629e-01
3.400589e-04  9.997340e-01
3.815524e-04  9.997016e-01
4.281088e-04  9.996651e-01
4.803460e-04  9.996243e-01
5.389570e-04  9.995785e-01
5.569620e-04  9.995644e-01
6.047198e-04  9.995270e-01
6.249217e-04  9.995112e-01
6.785067e-04  9.994693e-01
7.011736e-04  9.994516e-01
7.612971e-04  9.994046e-01
7.867298e-04  9.993847e-01
8.541894e-04  9.993320e-01
8.827253e-04  9.993097e-01
9.584162e-04  9.992505e-01
9.904341e-04  9.992254e-01
1.075361e-03  9.991591e-01
1.111285e-03  9.991310e-01
1.206575e-03  9.990565e-01
1.246883e-03  9.990250e-01
1.353799e-03  9.989414e-01
1.399025e-03  9.989061e-01
1.518987e-03  9.988123e-01
1.569732e-03  9.987726e-01
1.704332e-03  9.986675e-01
1.761269e-03  9.986230e-01
1.912292e-03  9.985050e-01
1.976176e-03  9.984551e-01
2.145627e-03  9.983227e-01
2.217306e-03  9.982667e-01
2.407433e-03  9.981182e-01
2.487858e-03  9.980553e-01
2.701184e-03  9.978887e-01
2.791423e-03  9.978183e-01
3.030778e-03  9.976314e-01
3.132028e-03  9.975523e-01
3.400589e-03  9.973427e-01
3.514193e-03  9.972540e-01
3.815524e-03  9.970188e-01
3.942989e-03  9.969194e-01
4.281088e-03  9.966556e-01
4.424107e-03  9.965440e-01
4.803460e-03  9.962481e-01
4.963929e-03  9.961230e-01
5.389570e-03  9.957911e-01
5.569620e-03  9.956507e-01
6.047198e-03  9.952785e-01
6.249217e-03  9.951211e-01
6.785067e-03  9.947036e-01
7.011736e-03  9.945271e-01
7.612971e-03  9.940589e-01
7.867298e-03  9.938610e-01
8.541894e-03  9.933360e-01
8.827253e-03  9.931140e-01
9.584162e-03  9.925253e-01
9.904341e-03  9.922764e-01
1.075361e-02  9.916164e-01
1.111285e-02  9.913373e-01
1.206575e-02  9.905974e-01
1.246883e-02  9.902845e-01
1.353799e-02  9.894551e-01
1.399025e-02  9.891044e-01
1.518987e-02  9.881746e-01
1.569732e-02  9.877815e-01
1.704332e-02  9.867395e-01
1.761269e-02  9.862990e-01
1.912292e-02  9.851314e-01
1.976176e-02  9.846378e-01
2.145627e-02  9.833296e-01
2.217306e-02  9.827766e-01
2.407433e-02  9.813111e-01
