# L/ctau      LLPfraction
1.518987e-04  9.997810e-01
1.704332e-04  9.997542e-01
1.912292e-04  9.997242e-01
2.145627e-04  9.996906e-01
2.407433e-04  9.996529e-01
2.701184e-04  9.996105e-01
3.030778e-04  9.995630e-01
3.400589e-04  9.995097e-01
3.815524e-04  9.994499e-01
4.281088e-04  9.993828e-01
4.803460e-04  9.993075e-01
5.389570e-04  9.992230e-01
5.569620e-04  9.991971e-01
6.047198e-04  9.991283e-01
6.249217e-04  9.990992e-01
6.785067e-04  9.990220e-01
7.011736e-04  9.989893e-01
7.612971e-04  9.989027e-01
7.867298e-04  9.988661e-01
8.541894e-04  9.987689e-01
8.827253e-04  9.987278e-01
9.584162e-04  9.986188e-01
9.904341e-04  9.985727e-01
1.075361e-03  9.984504e-01
1.111285e-03  9.983987e-01
1.206575e-03  9.982615e-01
1.246883e-03  9.982035e-01
1.353799e-03  9.980496e-01
1.399025e-03  9.979845e-01
1.518987e-03  9.978119e-01
1.569732e-03  9.977389e-01
1.704332e-03  9.975453e-01
1.761269e-03  9.974634e-01
1.912292e-03  9.972462e-01
1.976176e-03  9.971544e-01
2.145627e-03  9.969108e-01
2.217306e-03  9.968078e-01
2.407433e-03  9.965346e-01
2.487858e-03  9.964191e-01
2.701184e-03  9.961127e-01
2.791423e-03  9.959831e-01
3.030778e-03  9.956395e-01
3.132028e-03  9.954942e-01
3.400589e-03  9.951089e-01
3.514193e-03  9.949460e-01
3.815524e-03  9.945139e-01
3.942989e-03  9.943312e-01
4.281088e-03  9.938468e-01
4.424107e-03  9.936420e-01
4.803460e-03  9.930989e-01
4.963929e-03  9.928693e-01
5.389570e-03  9.922605e-01
5.569620e-03  9.920031e-01
6.047198e-03  9.913207e-01
6.249217e-03  9.910322e-01
6.785067e-03  9.902674e-01
7.011736e-03  9.899441e-01
7.612971e-03  9.890871e-01
7.867298e-03  9.887249e-01
8.541894e-03  9.877647e-01
8.827253e-03  9.873588e-01
9.584162e-03  9.862832e-01
9.904341e-03  9.858286e-01
1.075361e-02  9.846239e-01
1.111285e-02  9.841148e-01
1.206575e-02  9.827659e-01
1.246883e-02  9.821959e-01
1.353799e-02  9.806858e-01
1.399025e-02  9.800477e-01
1.518987e-02  9.783577e-01
1.569732e-02  9.776437e-01
1.704332e-02  9.757528e-01
1.761269e-02  9.749542e-01
1.912292e-02  9.728394e-01
1.976176e-02  9.719463e-01
2.145627e-02  9.695819e-01
2.217306e-02  9.685837e-01
2.407433e-02  9.659415e-01
2.487858e-02  9.648263e-01
2.701184e-02  9.618750e-01
2.791423e-02  9.606296e-01
3.030778e-02  9.573350e-01
3.132028e-02  9.559451e-01
3.400589e-02  9.522693e-01
3.514193e-02  9.507192e-01
3.815524e-02  9.466211e-01
3.942989e-02  9.448935e-01
4.281088e-02  9.403281e-01
4.424107e-02  9.384042e-01
4.803460e-02  9.333225e-01
4.963929e-02  9.311821e-01
5.389570e-02  9.255311e-01
5.569620e-02  9.231522e-01
6.047198e-02  9.168750e-01
6.249217e-02  9.142340e-01
6.785067e-02  9.072696e-01
7.011736e-02  9.043414e-01
7.612971e-02  8.966250e-01
7.867298e-02  8.933829e-01
8.541894e-02  8.848463e-01
8.827253e-02  8.812625e-01
9.584162e-02  8.718344e-01
9.904341e-02  8.678799e-01
1.075361e-01  8.574867e-01
1.111285e-01  8.531319e-01
1.206575e-01  8.416990e-01
1.246883e-01  8.369139e-01
1.353799e-01  8.243669e-01
1.399025e-01  8.191222e-01
1.518987e-01  8.053884e-01
1.569732e-01  7.996557e-01
1.704332e-01  7.846670e-01
1.761269e-01  7.784202e-01
1.912292e-01  7.621151e-01
1.976176e-01  7.553315e-01
2.145627e-01  7.376585e-01
2.217306e-01  7.303202e-01
2.407433e-01  7.112418e-01
2.487858e-01  7.033370e-01
2.701184e-01  6.828338e-01
2.791423e-01  6.743591e-01
3.030778e-01  6.524342e-01
3.132028e-01  6.433961e-01
3.400589e-01  6.200805e-01
3.514193e-01  6.104976e-01
3.815524e-01  5.858550e-01
3.942989e-01  5.757600e-01
4.281088e-01  5.498916e-01
4.424107e-01  5.393331e-01
4.803460e-01  5.123819e-01
4.963929e-01  5.014258e-01
5.389570e-01  4.735800e-01
5.569620e-01  4.623106e-01
6.047198e-01  4.338046e-01
6.249217e-01  4.223249e-01
6.785067e-01  3.934388e-01
7.011736e-01  3.818695e-01
7.612971e-01  3.529255e-01
7.867298e-01  3.414027e-01
8.541894e-01  3.127581e-01
8.827253e-01  3.014301e-01
9.584162e-01  2.734664e-01
9.904341e-01  2.624883e-01
1.075361e+00  2.355964e-01
1.111285e+00  2.251240e-01
1.206575e+00  1.996867e-01
1.246883e+00  1.898682e-01
1.353799e+00  1.662394e-01
1.399025e+00  1.572075e-01
1.518987e+00  1.356911e-01
1.569732e+00  1.275542e-01
1.704332e+00  1.083839e-01
1.761269e+00  1.012187e-01
1.912292e+00  8.454114e-02
1.976176e+00  7.838719e-02
2.145627e+00  6.425140e-02
2.217306e+00  5.910808e-02
2.407433e+00  4.746244e-02
2.487858e+00  4.328968e-02
2.701184e+00  3.398814e-02
2.791423e+00  3.071064e-02
3.030778e+00  2.352769e-02
3.132028e+00  2.104250e-02
3.400589e+00  1.569533e-02
3.514193e+00  1.388175e-02
3.815524e+00  1.005671e-02
3.942989e+00  8.787220e-03
4.281088e+00  6.166967e-03
4.424107e+00  5.317647e-03
4.803460e+00  3.605151e-03
4.963929e+00  3.064179e-03
5.389570e+00  2.000661e-03
5.569620e+00  1.673995e-03
6.047198e+00  1.049122e-03
6.249217e+00  8.629699e-04
6.785067e+00  5.172602e-04
7.011736e+00  4.176500e-04
7.612971e+00  2.384807e-04
7.867298e+00  1.887011e-04
8.541894e+00  1.022037e-04
8.827253e+00  7.910818e-05
9.584162e+00  4.044911e-05
9.904341e+00  3.056592e-05
1.075361e+01  1.467797e-05
1.111285e+01  1.080503e-05
1.206575e+01  4.845378e-06
1.246883e+01  3.466481e-06
1.353799e+01  1.442689e-06
1.399025e+01  1.000495e-06
1.569732e+01  2.573166e-07
1.761269e+01  5.836804e-08
1.976176e+01  1.154763e-08
2.217306e+01  1.968494e-09
2.487858e+01  2.852688e-10
2.791423e+01  3.462074e-11
3.132028e+01  3.461049e-12
3.514193e+01  2.801578e-13
3.942989e+01  1.807329e-14
4.424107e+01  9.182107e-16
4.963929e+01  3.645827e-17
